

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
2022,7,"TWL.W",1,2,12,124,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0312,0.0329,0.036,0.0656,0.1211,0.2305,0.127,0.178,0.0864,0.0836,0.0026,0.0024,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312,0.0329,0.036,0.0656,0.1211,0.2305,0.127,0.178,0.0864,0.0836,0.0026,0.0024,0.0026,0,0,0


 Males only 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M.12","M.14","M.16","M.18","M.20","M.22","M.24","M.26","M.28","M.30","M.32","M.34","M.36","M.38","M.40","M.42","M.44","M.46","M.48","M.50","M.52","M.54","M.56","M.58","M.60","M.62","M.64","M.66"
1979,7,"NTWL.C",2,2,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0,0,0,0,0,0
1980,7,"NTWL.C",2,2,4,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046,0.0533,0.7777,0.0579,0.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046,0.0533,0.7777,0.0579,0.1066,0,0,0,0,0,0,0
1981,7,"NTWL.C",2,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0
1982,7,"NTWL.C",2,2,4,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142,0.1142,0.1142,0.1142,0.1713,0.1142,0.2008,0.0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142,0.1142,0.1142,0.1142,0.1713,0.1142,0.2008,0.0571,0,0,0,0,0,0,0
1983,7,"NTWL.C",2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,"NTWL.C",2,2,6,19,9,0,0,0,0,0,0,0,0,0,0.1149,0,0,0.1149,0,0.1033,0.1664,0.0613,0.2505,0.1318,0.0569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1149,0,0,0.1149,0,0.1033,0.1664,0.0613,0.2505,0.1318,0.0569,0,0,0,0,0,0,0,0
1986,7,"NTWL.C",2,2,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1969,0,0.1969,0.044,0.1969,0,0.1059,0.2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1969,0,0.1969,0.044,0.1969,0,0.1059,0.2593,0,0,0,0,0,0,0
1987,7,"NTWL.C",2,2,12,66,21,0,0,0,0,0.0468,0,0,0,0,0,0,0.1361,0.1049,0.1232,0.1726,0.1473,0.2071,0.0219,0.0182,0.0134,0.0086,0,0,0,0,0,0,0,0,0,0,0,0.0468,0,0,0,0,0,0,0.1361,0.1049,0.1232,0.1726,0.1473,0.2071,0.0219,0.0182,0.0134,0.0086,0,0,0,0,0,0,0
1988,7,"NTWL.C",2,2,4,39,9,0,0,0,0,0,0,0,0,0,0,0,0.0569,0.0854,0.171,0.0569,0.147,0.2806,0.1593,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569,0.0854,0.171,0.0569,0.147,0.2806,0.1593,0.043,0,0,0,0,0,0,0,0,0
1989,7,"NTWL.C",2,2,12,112,27,0,0,0,0,0,0,0,0,0.0032,0.0032,0.0345,0.0869,0.0967,0.1553,0.1443,0.1213,0.0877,0.1596,0.0914,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0032,0.0345,0.0869,0.0967,0.1553,0.1443,0.1213,0.0877,0.1596,0.0914,0.0157,0,0,0,0,0,0,0,0
1990,7,"NTWL.C",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992,7,"NTWL.C",2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9218,0,0,0,0,0.0782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9218,0,0,0,0,0.0782,0,0,0,0,0,0,0,0,0,0
1993,7,"NTWL.C",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,"NTWL.C",2,2,2,17,4,0,0,0,0,0,0,0,0,0,0.0701,0,0,0.1328,0.2507,0.1955,0.2951,0.0557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701,0,0,0.1328,0.2507,0.1955,0.2951,0.0557,0,0,0,0,0,0,0,0,0,0,0
1998,7,"NTWL.C",2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0.3158,0.5,0.1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3158,0.5,0.1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,"NTWL.C",2,2,2,15,4,0,0,0,0,0,0,0,0,0,0,0,0.0427,0.0632,0.7685,0.105,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427,0.0632,0.7685,0.105,0.0205,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,"NTWL.C",2,2,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0.2222,0.2222,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0.2222,0.2222,0.2222,0,0,0,0,0,0,0,0,0,0,0
2001,7,"NTWL.C",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"NTWL.C",2,2,3,10,4,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,"NTWL.C",2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,"NTWL.C",2,2,15,99,29,0,0,0,0,0,0,0,0.0127,0.0259,0.0219,0.1369,0.0577,0.0927,0.0635,0.0601,0.1861,0.1751,0.0607,0.0023,0.1022,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0.0259,0.0219,0.1369,0.0577,0.0927,0.0635,0.0601,0.1861,0.1751,0.0607,0.0023,0.1022,0.0023,0,0,0,0,0,0,0
2021,7,"NTWL.C",2,2,19,164,42,0,0,0,0,0,0,0,0.0057,0.0016,0.0048,0.034,0.0741,0.231,0.1277,0.1425,0.0763,0.1223,0.1122,0.0239,0.011,0.0218,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057,0.0016,0.0048,0.034,0.0741,0.231,0.1277,0.1425,0.0763,0.1223,0.1122,0.0239,0.011,0.0218,0.011,0,0,0,0,0,0
1988,7,"NTWL.O",2,2,3,138,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0.019,0.0482,0.0817,0.0877,0.219,0.335,0.1707,0.0335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0.019,0.0482,0.0817,0.0877,0.219,0.335,0.1707,0.0335,0,0,0,0,0
1990,7,"NTWL.O",2,2,1,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.0577,0.1538,0.1154,0.3269,0.2115,0.0962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.0577,0.1538,0.1154,0.3269,0.2115,0.0962,0,0,0,0,0,0
1996,7,"NTWL.O",2,2,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0.0556,0.1111,0.2222,0.0556,0.0556,0.1667,0.1111,0.0556,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0.0556,0.1111,0.2222,0.0556,0.0556,0.1667,0.1111,0.0556,0,0,0.0556,0,0,0,0
1997,7,"NTWL.O",2,2,11,335,57,0,0,0,0,0,0,0.0031,0.0031,0.0025,0.0049,0.013,0.0251,0.0704,0.1025,0.1338,0.0917,0.0693,0.0871,0.0918,0.0942,0.0685,0.085,0.0237,0.0151,0,0.0151,0,0,0,0,0,0,0,0,0.0031,0.0031,0.0025,0.0049,0.013,0.0251,0.0704,0.1025,0.1338,0.0917,0.0693,0.0871,0.0918,0.0942,0.0685,0.085,0.0237,0.0151,0,0.0151,0,0
1998,7,"NTWL.O",2,2,8,233,40,0,0,0,0,0.0038,0,0,0,0.0031,0.0062,0.0262,0.0231,0.0391,0.0447,0.1191,0.0977,0.1325,0.1103,0.103,0.1435,0.0833,0.0418,0.0226,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0.0031,0.0062,0.0262,0.0231,0.0391,0.0447,0.1191,0.0977,0.1325,0.1103,0.103,0.1435,0.0833,0.0418,0.0226,0,0,0,0,0
1999,7,"NTWL.O",2,2,5,81,16,0,0,0,0,0,0,0,0.0061,0,0,0.0251,0.0446,0.0263,0.106,0.0931,0.1677,0.1097,0.1307,0.0835,0.0264,0.0383,0.014,0,0.0321,0.0321,0,0.0321,0.0321,0,0,0,0,0,0,0,0.0061,0,0,0.0251,0.0446,0.0263,0.106,0.0931,0.1677,0.1097,0.1307,0.0835,0.0264,0.0383,0.014,0,0.0321,0.0321,0,0.0321,0.0321
2000,7,"NTWL.O",2,2,19,76,29,0,0,0,0,0,0,0,0,0.0129,0.0646,0.0776,0.1939,0.1569,0.1586,0.0929,0.0946,0.0671,0.0267,0.0145,0.0259,0,0,0.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129,0.0646,0.0776,0.1939,0.1569,0.1586,0.0929,0.0946,0.0671,0.0267,0.0145,0.0259,0,0,0.0138,0,0,0,0,0
2001,7,"NTWL.O",2,2,21,74,31,0,0,0,0,0,0,0,0,0.0276,0.0526,0.1139,0.1306,0.1131,0.0736,0.122,0.0917,0.0735,0.1334,0.0274,0,0,0,0.0265,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0.0276,0.0526,0.1139,0.1306,0.1131,0.0736,0.122,0.0917,0.0735,0.1334,0.0274,0,0,0,0.0265,0.0142,0,0,0,0
2017,7,"NTWL.O",2,2,93,220,123,0,0,0,0,0,0,0,0.007,0.0348,0.0677,0.1239,0.2885,0.1805,0.0798,0.0495,0.0373,0.0302,0.0192,0.0609,0.0035,0.0105,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0348,0.0677,0.1239,0.2885,0.1805,0.0798,0.0495,0.0373,0.0302,0.0192,0.0609,0.0035,0.0105,0.0069,0,0,0,0,0,0
2018,7,"NTWL.O",2,2,84,173,108,0,0,0,0,0,0,0,0.0053,0.0056,0.0985,0.0873,0.207,0.2723,0.2071,0.0587,0.0245,0.0096,0,0.0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0.0056,0.0985,0.0873,0.207,0.2723,0.2071,0.0587,0.0245,0.0096,0,0.0242,0,0,0,0,0,0,0,0,0
2019,7,"NTWL.O",2,2,134,373,185,0,0,0,0,0,0,0.0051,0.0099,0.0714,0.0322,0.1124,0.1872,0.2147,0.1696,0.0767,0.0264,0.0172,0.0299,0.0193,0.0183,0.0039,0.0019,0.0021,0.0019,0,0,0,0,0,0,0,0,0,0,0.0051,0.0099,0.0714,0.0322,0.1124,0.1872,0.2147,0.1696,0.0767,0.0264,0.0172,0.0299,0.0193,0.0183,0.0039,0.0019,0.0021,0.0019,0,0,0,0
2020,7,"NTWL.O",2,2,52,120,69,0,0,0,0,0,0,0,0,0.005,0.033,0.0825,0.0839,0.1485,0.1063,0.1054,0.0421,0.0102,0.1711,0.0515,0.1462,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.033,0.0825,0.0839,0.1485,0.1063,0.1054,0.0421,0.0102,0.1711,0.0515,0.1462,0.0142,0,0,0,0,0,0,0
2021,7,"NTWL.O",2,2,76,132,94,0,0,0,0,0,0,0,0,0,0.0264,0.0829,0.0834,0.079,0.1438,0.091,0.048,0.0969,0.059,0.2634,0.0054,0.0054,0.0052,0,0.0052,0,0,0.0052,0,0,0,0,0,0,0,0,0,0,0.0264,0.0829,0.0834,0.079,0.1438,0.091,0.048,0.0969,0.059,0.2634,0.0054,0.0054,0.0052,0,0.0052,0,0,0.0052,0
2022,7,"NTWL.O",2,2,17,26,21,0,0,0,0,0,0,0,0.0664,0.0664,0.1046,0.0638,0.095,0.1349,0.0916,0.2196,0.0317,0.0954,0,0.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664,0.0664,0.1046,0.0638,0.095,0.1349,0.0916,0.2196,0.0317,0.0954,0,0.0305,0,0,0,0,0,0,0,0,0
1980,7,"NTWL.W",2,2,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0.3571,0.2857,0,0.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0.3571,0.2857,0,0.2857,0,0,0,0,0,0
2002,7,"NTWL.W",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,7,"NTWL.W",2,2,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1248,0,0.1254,0.1254,0.1248,0.1254,0.2495,0,0,0.1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1248,0,0.1254,0.1254,0.1248,0.1254,0.2495,0,0,0.1248,0,0,0,0,0,0
2006,7,"NTWL.W",2,2,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0.1538,0.3846,0.3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0.1538,0.3846,0.3077,0,0,0,0,0,0,0
2007,7,"NTWL.W",2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,7,"NTWL.W",2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0
2013,7,"NTWL.W",2,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,7,"NTWL.W",2,2,4,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,0.3128,0.1892,0.2504,0,0.0631,0,0.0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,0.3128,0.1892,0.2504,0,0.0631,0,0.0597,0,0,0,0,0,0
2018,7,"NTWL.W",2,2,8,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622,0.0883,0.262,0.1317,0.2502,0.1945,0,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622,0.0883,0.262,0.1317,0.2502,0.1945,0,0.0112,0,0,0,0,0,0
2019,7,"NTWL.W",2,2,12,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0234,0,0.1379,0.0234,0.1144,0.1815,0.4062,0.0899,0,0,0.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234,0,0.1379,0.0234,0.1144,0.1815,0.4062,0.0899,0,0,0.0234,0,0,0,0,0
2020,7,"NTWL.W",2,2,12,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488,0.0071,0.2331,0.1173,0.1956,0.3314,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488,0.0071,0.2331,0.1173,0.1956,0.3314,0,0.0667,0,0,0,0,0,0,0
2021,7,"NTWL.W",2,2,21,82,32,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0.0183,0.0291,0.0092,0.041,0.207,0.1762,0.3715,0.0922,0.028,0.0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0.0183,0.0291,0.0092,0.041,0.207,0.1762,0.3715,0.0922,0.028,0.0092,0,0,0,0,0
2022,7,"NTWL.W",2,2,12,38,17,0,0,0,0,0,0,0,0,0,0,0.0233,0,0,0.1197,0.0233,0.0968,0.0967,0.0733,0.2167,0.3035,0.0467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233,0,0,0.1197,0.0233,0.0968,0.0967,0.0733,0.2167,0.3035,0.0467,0,0,0,0,0,0,0
1977,7,"TWL.C",2,2,23,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237,0.0237,0.1187,0.1627,0.3575,0.1106,0.1555,0,0.0237,0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237,0.0237,0.1187,0.1627,0.3575,0.1106,0.1555,0,0.0237,0.0237,0,0,0,0,0
1978,7,"TWL.C",2,2,55,221,85,0,0,0,0,0,0,0,0,0,0,0.0063,0,0,0.0278,0.0108,0.0249,0.0497,0.1393,0.2061,0.2815,0.1343,0.0634,0.03,0.0259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063,0,0,0.0278,0.0108,0.0249,0.0497,0.1393,0.2061,0.2815,0.1343,0.0634,0.03,0.0259,0,0,0,0
1979,7,"TWL.C",2,2,26,117,42,0,0,0,0,0,0,0,0,0,0,0,0,9e-04,0.0472,0.0327,0.1399,0.0623,0.1541,0.1308,0.1731,0.1555,0.063,0.0142,0.0132,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,9e-04,0.0472,0.0327,0.1399,0.0623,0.1541,0.1308,0.1731,0.1555,0.063,0.0142,0.0132,0,0,0,0.0132
1980,7,"TWL.C",2,2,68,181,93,0,0,0,0,0,0,0,0,0,0.0078,0,0.0618,0.0244,0.0466,0.0894,0.0778,0.1404,0.1877,0.1693,0.1635,0.0145,0,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0,0.0618,0.0244,0.0466,0.0894,0.0778,0.1404,0.1877,0.1693,0.1635,0.0145,0,0.0168,0,0,0,0,0
1981,7,"TWL.C",2,2,47,93,60,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.032,0.0597,0.139,0.134,0.1272,0.2701,0.1442,0.0303,0.0411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.032,0.0597,0.139,0.134,0.1272,0.2701,0.1442,0.0303,0.0411,0,0,0,0,0,0,0
1982,7,"TWL.C",2,2,81,245,115,0,0,0,0,0,0,0,0,0,0.0046,0.0133,0.0279,0.0432,0.0736,0.0601,0.113,0.1584,0.1699,0.1571,0.1363,0.03,0.0063,0,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046,0.0133,0.0279,0.0432,0.0736,0.0601,0.113,0.1584,0.1699,0.1571,0.1363,0.03,0.0063,0,0.0063,0,0,0,0
1983,7,"TWL.C",2,2,105,232,137,0,0,0,0,0,0,0,0,0,9e-04,0.0284,0.0303,0.1082,0.068,0.07,0.109,0.1341,0.1318,0.1773,0.0935,0.0238,0.0112,0.008,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-04,0.0284,0.0303,0.1082,0.068,0.07,0.109,0.1341,0.1318,0.1773,0.0935,0.0238,0.0112,0.008,0.0056,0,0,0,0
1984,7,"TWL.C",2,2,61,190,87,0,0,0,0,0,0,0.0013,0.0011,0.006,0.0192,0.029,0.0183,0.0669,0.0748,0.0926,0.0711,0.1466,0.1783,0.1288,0.0668,0.0701,0.0203,0.0091,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0011,0.006,0.0192,0.029,0.0183,0.0669,0.0748,0.0926,0.0711,0.1466,0.1783,0.1288,0.0668,0.0701,0.0203,0.0091,0,0,0,0,0
1985,7,"TWL.C",2,2,79,252,114,0,0,0,0,0,0,0,0,0,0.016,0.0286,0.0339,0.0723,0.0968,0.1058,0.1704,0.1584,0.0982,0.0642,0.112,0.0266,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.0286,0.0339,0.0723,0.0968,0.1058,0.1704,0.1584,0.0982,0.0642,0.112,0.0266,0.0167,0,0,0,0,0,0
1986,7,"TWL.C",2,2,44,228,75,0,0,0,0,0,0,0,0.0071,0,0.0073,2e-04,0.0028,0.0371,0.0945,0.1941,0.2022,0.1661,0.1302,0.1177,0.0299,0.0046,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0,0.0073,2e-04,0.0028,0.0371,0.0945,0.1941,0.2022,0.1661,0.1302,0.1177,0.0299,0.0046,0.0061,0,0,0,0,0,0
1987,7,"TWL.C",2,2,49,162,71,0,0,0,0,0,0,0,0,0.0071,0,0.0214,0.1327,0.0756,0.1106,0.1187,0.1218,0.2011,0.0806,0.097,0.026,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0,0.0214,0.1327,0.0756,0.1106,0.1187,0.1218,0.2011,0.0806,0.097,0.026,0.0074,0,0,0,0,0,0,0
1988,7,"TWL.C",2,2,40,153,61,0,0,0,0,0,0,0,0,0,0.0137,0.0275,0.0431,0.1166,0.1364,0.1331,0.1497,0.1469,0.0781,0.1137,0.0343,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137,0.0275,0.0431,0.1166,0.1364,0.1331,0.1497,0.1469,0.0781,0.1137,0.0343,0.0069,0,0,0,0,0,0,0
1989,7,"TWL.C",2,2,39,150,60,0,0,0,0,0,0,0,0,0,0.0237,0.0664,0.0643,0.0995,0.1255,0.1299,0.108,0.1318,0.1411,0.0776,0.019,0.0106,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237,0.0664,0.0643,0.0995,0.1255,0.1299,0.108,0.1318,0.1411,0.0776,0.019,0.0106,0.0027,0,0,0,0,0,0
1990,7,"TWL.C",2,2,38,185,64,0,0,0,0,0,0,0,0,0,0,0.0409,0.0643,0.0935,0.1266,0.105,0.105,0.1921,0.1491,0.0767,0.0409,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409,0.0643,0.0935,0.1266,0.105,0.105,0.1921,0.1491,0.0767,0.0409,0.0058,0,0,0,0,0,0,0
1991,7,"TWL.C",2,2,25,89,37,0,0,0,0,0,0,0,0,0.012,0.0302,0.0478,0.0761,0.1171,0.1446,0.1142,0.1475,0.1443,0.1057,0.033,0.012,0.0078,0.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.0302,0.0478,0.0761,0.1171,0.1446,0.1142,0.1475,0.1443,0.1057,0.033,0.012,0.0078,0.0078,0,0,0,0,0,0
1992,7,"TWL.C",2,2,19,111,34,0,0,0,0,0,0,0,0,0,0,0.0605,0.0926,0.1056,0.1406,0.1809,0.1409,0.1431,0.0375,0.054,0.0341,0.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605,0.0926,0.1056,0.1406,0.1809,0.1409,0.1431,0.0375,0.054,0.0341,0.0101,0,0,0,0,0,0,0
1993,7,"TWL.C",2,2,11,28,15,0,0,0,0,0,0,0,0,0.0357,0,0.1071,0.0357,0.0714,0.1071,0.25,0.1429,0.2143,0.0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357,0,0.1071,0.0357,0.0714,0.1071,0.25,0.1429,0.2143,0.0357,0,0,0,0,0,0,0,0,0,0
1994,7,"TWL.C",2,2,8,47,14,0,0,0,0,0,0,0,0,0,0,0.0697,0.0697,0.0348,0.2258,0.1565,0.1301,0.157,0.0914,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697,0.0697,0.0348,0.2258,0.1565,0.1301,0.157,0.0914,0.065,0,0,0,0,0,0,0,0,0
1995,7,"TWL.C",2,2,10,121,27,0,0,0,0,0,0,0,0,0,0.016,0.0498,0.1351,0.1923,0.1274,0.137,0.0942,0.1123,0.0709,0.0089,0.0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.0498,0.1351,0.1923,0.1274,0.137,0.0942,0.1123,0.0709,0.0089,0.0561,0,0,0,0,0,0,0,0
1996,7,"TWL.C",2,2,11,127,29,0,0,0,0,0,0,0,0,0,0.0295,0.0339,0.1925,0.2085,0.171,0.053,0.1486,0.0786,0.0404,0.0151,0.0289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295,0.0339,0.1925,0.2085,0.171,0.053,0.1486,0.0786,0.0404,0.0151,0.0289,0,0,0,0,0,0,0,0
1997,7,"TWL.C",2,2,5,60,13,0,0,0,0,0,0,0,0,0,0,0,0.0273,0.0325,0.1591,0.195,0.1505,0.118,0.0717,0.1182,0.0609,0.0668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0.0325,0.1591,0.195,0.1505,0.118,0.0717,0.1182,0.0609,0.0668,0,0,0,0,0,0,0
1998,7,"TWL.C",2,2,7,57,15,0,0,0,0,0,0,0,0,0,0.0265,9e-04,0.0504,0.1521,0.0906,0.1061,0.224,0.2125,0.0189,0.0557,0.0127,0.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265,9e-04,0.0504,0.1521,0.0906,0.1061,0.224,0.2125,0.0189,0.0557,0.0127,0.0495,0,0,0,0,0,0,0
