

 Females then males 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35"
2015,7,"TWL.W",2,0,0,-1,-1,20,170,43,0,0,0,0,0.0066,0.0066,0.0328,0.057,0.0806,0.0642,0.0621,0.1141,0.1104,0.0715,0.0592,0.0857,0.0388,0.0134,0.0299,0.0128,0.0103,0.0239,0.0061,0.0061,0.003,0,0.0264,0.0211,0.0169,0.0063,0.0091,0.0065,0,0.003,0.0154,0,0,0,0,0.0066,0.0066,0.0328,0.057,0.0806,0.0642,0.0621,0.1141,0.1104,0.0715,0.0592,0.0857,0.0388,0.0134,0.0299,0.0128,0.0103,0.0239,0.0061,0.0061,0.003,0,0.0264,0.0211,0.0169,0.0063,0.0091,0.0065,0,0.003,0.0154
2016,7,"TWL.W",2,0,0,-1,-1,20,128,38,0,0,0,0,0,0.0164,0.0287,0.0659,0.0207,0.1381,0.0481,0.0985,0.0974,0.097,0.0803,0.063,0.0121,0.0449,0.0258,0.0287,0.0164,0.0207,0.0074,0,0.004,0.0411,0.004,0.0083,0.0043,0.0043,0,0.0043,0,0,0.0197,0,0,0,0,0,0.0164,0.0287,0.0659,0.0207,0.1381,0.0481,0.0985,0.0974,0.097,0.0803,0.063,0.0121,0.0449,0.0258,0.0287,0.0164,0.0207,0.0074,0,0.004,0.0411,0.004,0.0083,0.0043,0.0043,0,0.0043,0,0,0.0197
2017,7,"TWL.W",2,0,0,-1,-1,56,429,115,0,0,0,6e-04,0.0261,0.0223,0.0445,0.0739,0.102,0.0564,0.0689,0.0847,0.0801,0.0749,0.0439,0.0367,0.0569,0.0307,0.0159,0.0105,0.0101,0.013,0.0312,0.0471,0.0076,0.0062,0.0048,0.0044,0.0031,0.0143,0,0.003,0,3e-04,0.0258,0,0,0,6e-04,0.0261,0.0223,0.0445,0.0739,0.102,0.0564,0.0689,0.0847,0.0801,0.0749,0.0439,0.0367,0.0569,0.0307,0.0159,0.0105,0.0101,0.013,0.0312,0.0471,0.0076,0.0062,0.0048,0.0044,0.0031,0.0143,0,0.003,0,3e-04,0.0258
2018,7,"TWL.W",2,0,0,-1,-1,18,321,62,0,0,0,0,0.0056,0.0215,0.0474,0.0251,0.0709,0.1044,0.1387,0.0987,0.1,0.0351,0.0429,0.0308,0.0677,0.0185,0.0278,0.0146,0.014,0.0312,0.0148,0.009,0.0073,0.0045,0.0068,0.0048,0.0095,0.0118,0.0103,7e-04,0.0025,0.005,0.0178,0,0,0,0,0.0056,0.0215,0.0474,0.0251,0.0709,0.1044,0.1387,0.0987,0.1,0.0351,0.0429,0.0308,0.0677,0.0185,0.0278,0.0146,0.014,0.0312,0.0148,0.009,0.0073,0.0045,0.0068,0.0048,0.0095,0.0118,0.0103,7e-04,0.0025,0.005,0.0178


 Usexed only 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","U1","U2","U3","U4","U5","U6","U7","U8","U9","U10","U11","U12","U13","U14","U15","U16","U17","U18","U19","U20","U21","U22","U23","U24","U25","U26","U27","U28","U29","U30","U31","U32","U33","U34","U35","U.1","U.2","U.3","U.4","U.5","U.6","U.7","U.8","U.9","U.10","U.11","U.12","U.13","U.14","U.15","U.16","U.17","U.18","U.19","U.20","U.21","U.22","U.23","U.24","U.25","U.26","U.27","U.28","U.29","U.30","U.31","U.32","U.33","U.34","U.35"
1980,7,"TWL.C",0,0,0,-1,-1,9,21,12,0,0,0,0,0,0,0.1144,0.0929,0.022,0.2073,0.1858,0.0339,0.1716,0,0,0,0,0,0.0572,0,0.0572,0.0357,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0.1144,0.0929,0.022,0.2073,0.1858,0.0339,0.1716,0,0,0,0,0,0.0572,0,0.0572,0.0357,0,0,0,0,0,0,0,0,0,0.022,0,0,0
2002,7,"TWL.C",0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,"TWL.O",0,0,0,-1,-1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,"TWL.O",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.O",0,0,0,-1,-1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,"TWL.O",0,0,0,-1,-1,2,2,2,0,0,0,0,0,0,0,0,0.4805,0,0,0,0,0,0,0,0.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4805,0,0,0,0,0,0,0,0.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,"TWL.O",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,"TWL.O",0,0,0,-1,-1,1,4,2,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,"TWL.O",0,0,0,-1,-1,2,2,2,0,0,0,0,0.2575,0.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2575,0.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,"TWL.O",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,7,"TWL.W",0,0,0,-1,-1,1,50,7,0,0,0,0,0,0,0.1,0.22,0.38,0.16,0.08,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.22,0.38,0.16,0.08,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,"TWL.W",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,7,"TWL.W",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,"TWL.W",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,"TWL.W",0,0,0,-1,-1,2,3,2,0,0,0,0,0,0,0.2468,0,0,0.7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2468,0,0,0.7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,"TWL.W",0,0,0,-1,-1,4,121,21,0,0,0.011,0.0221,0.0221,0.0256,0.1121,0.0797,0.0354,0.0532,0.071,0.0621,0.0976,0.1243,0.0621,0.0621,0.0355,0.0444,0.0355,0.0089,0,0.0266,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.0221,0.0221,0.0256,0.1121,0.0797,0.0354,0.0532,0.071,0.0621,0.0976,0.1243,0.0621,0.0621,0.0355,0.0444,0.0355,0.0089,0,0.0266,0.0089,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"TWL.W",0,0,0,-1,-1,3,40,9,0,0,0,0,0,0,0.0966,0.2168,0.1202,0.0235,0.1748,0.1227,0.0731,0.0496,0.0706,0.026,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966,0.2168,0.1202,0.0235,0.1748,0.1227,0.0731,0.0496,0.0706,0.026,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.W",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,"TWL.W",0,0,0,-1,-1,4,4,5,0,0,0,0,0.3278,0,0,0.1845,0.3194,0,0,0,0,0,0,0,0,0.1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3278,0,0,0.1845,0.3194,0,0,0,0,0,0,0,0,0.1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,"TWL.W",0,0,0,-1,-1,2,16,4,0,0,0,0,0,0,0,0.0634,0.0624,0,0.0624,0.0624,0.0624,0.1258,0,0,0,0.0624,0,0.0624,0,0,0.0624,0.0624,0,0,0,0,0,0.0624,0,0,0.0624,0,0.1871,0,0,0,0,0,0,0,0.0634,0.0624,0,0.0624,0.0624,0.0624,0.1258,0,0,0,0.0624,0,0.0624,0,0,0.0624,0.0624,0,0,0,0,0,0.0624,0,0,0.0624,0,0.1871
2017,7,"TWL.W",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,"TWL.W",0,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
