

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
1992,7,"TWL.C",2,0,19,111,34,0,0,0,0,0,0,0,0,0,0,0.0725,0.1051,0.1112,0.1389,0.1603,0.1261,0.1413,0.0356,0.0517,0.0437,0.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725,0.1051,0.1112,0.1389,0.1603,0.1261,0.1413,0.0356,0.0517,0.0437,0.0137,0,0,0,0,0,0,0
1993,7,"TWL.C",2,0,11,28,15,0,0,0,0,0,0,0,0,0.0358,0,0.1074,0.0358,0.0716,0.1049,0.2506,0.1432,0.2148,0.0358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358,0,0.1074,0.0358,0.0716,0.1049,0.2506,0.1432,0.2148,0.0358,0,0,0,0,0,0,0,0,0,0
1994,7,"TWL.C",2,0,8,47,14,0,0,0,0,0,0,0,0,0,0,0.0744,0.0744,0.0372,0.2353,0.1612,0.1184,0.1616,0.0784,0.0591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744,0.0744,0.0372,0.2353,0.1612,0.1184,0.1616,0.0784,0.0591,0,0,0,0,0,0,0,0,0
1995,7,"TWL.C",2,0,10,121,27,0,0,0,0,0,0,0,0,0,0.0155,0.057,0.1392,0.1855,0.1228,0.1321,0.0998,0.1083,0.0683,0.0086,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155,0.057,0.1392,0.1855,0.1228,0.1321,0.0998,0.1083,0.0683,0.0086,0.063,0,0,0,0,0,0,0,0
1996,7,"TWL.C",2,0,11,127,29,0,0,0,0,0,0,0,0,0,0.0321,0.0355,0.2045,0.217,0.1626,0.046,0.1433,0.075,0.0362,0.0163,0.0316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321,0.0355,0.2045,0.217,0.1626,0.046,0.1433,0.075,0.0362,0.0163,0.0316,0,0,0,0,0,0,0,0
1997,7,"TWL.C",2,0,5,60,13,0,0,0,0,0,0,0,0,0,0,0,0.0241,0.0287,0.1572,0.1889,0.1496,0.1042,0.08,0.1377,0.0538,0.0757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241,0.0287,0.1572,0.1889,0.1496,0.1042,0.08,0.1377,0.0538,0.0757,0,0,0,0,0,0,0
1998,7,"TWL.C",2,0,7,57,15,0,0,0,0,0,0,0,0,0,0.0222,8e-04,0.0422,0.1436,0.0758,0.1051,0.2364,0.2268,0.0158,0.0629,0.0106,0.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222,8e-04,0.0422,0.1436,0.0758,0.1051,0.2364,0.2268,0.0158,0.0629,0.0106,0.0578,0,0,0,0,0,0,0
1999,7,"TWL.C",2,0,13,162,35,0,0,0,0,0,0,0,0,0,0,0,0.0804,0.126,0.1409,0.2499,0.1491,0.2059,0.0188,0.0249,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804,0.126,0.1409,0.2499,0.1491,0.2059,0.0188,0.0249,0.0043,0,0,0,0,0,0,0,0
2000,7,"TWL.C",2,0,5,40,11,0,0,0,0,0,0,0,0,0,0,0,0.0205,0.0248,0.0837,0.0749,0.06,0.7362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205,0.0248,0.0837,0.0749,0.06,0.7362,0,0,0,0,0,0,0,0,0,0,0
2001,7,"TWL.C",2,0,8,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0287,0.0739,0.4783,0.1292,0.1664,0.1016,0.0219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287,0.0739,0.4783,0.1292,0.1664,0.1016,0.0219,0,0,0,0,0,0,0,0,0
2002,7,"TWL.C",2,0,11,143,31,0,0,0,0,0,0,0,0,0,0,0.006,0,0.0067,0.0866,0.1539,0.3079,0.2453,0.1478,0.018,0.0216,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.0067,0.0866,0.1539,0.3079,0.2453,0.1478,0.018,0.0216,0.0063,0,0,0,0,0,0,0
2003,7,"TWL.C",2,0,5,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898,0.2516,0.2516,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898,0.2516,0.2516,0.207,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.C",2,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0
2005,7,"TWL.C",2,0,4,25,7,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.0839,0.1049,0.042,0.021,0.3636,0.1212,0.1002,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.0839,0.1049,0.042,0.021,0.3636,0.1212,0.1002,0.1002,0,0,0,0,0,0,0,0
2006,7,"TWL.C",2,0,4,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.0517,0.0517,0.3276,0.2586,0.1552,0.1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.0517,0.0517,0.3276,0.2586,0.1552,0.1034,0,0,0,0,0,0,0,0,0
2007,7,"TWL.C",2,0,2,13,4,0,0,0,0,0,0,0,0,0,0.072,0.108,0.036,0,0,0,0.7839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.108,0.036,0,0,0,0.7839,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,"TWL.C",2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1215,0,0.6582,0.2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1215,0,0.6582,0.2203,0,0,0,0,0,0,0,0,0,0,0
2009,7,"TWL.C",2,0,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0.1875,0.1875,0.125,0.125,0.1875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0.1875,0.1875,0.125,0.125,0.1875,0.0625,0,0,0,0,0,0,0,0,0
2010,7,"TWL.C",2,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0
2013,7,"TWL.C",2,0,11,92,24,0,0,0,0,0,0,0,0,0,0.0029,0,0.0986,0.2775,0.1341,0.0596,0.0999,0.1052,0.1409,0.0401,0.0383,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0,0.0986,0.2775,0.1341,0.0596,0.0999,0.1052,0.1409,0.0401,0.0383,0.0029,0,0,0,0,0,0,0
2014,7,"TWL.C",2,0,12,58,20,0,0,0,0,0,0,0,0,0,0,0.0094,0.0094,0.0281,0.0312,0.0593,0.2306,0.0749,0.2739,0.1838,0.0995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0.0094,0.0281,0.0312,0.0593,0.2306,0.0749,0.2739,0.1838,0.0995,0,0,0,0,0,0,0,0
2015,7,"TWL.C",2,0,13,82,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0.1045,0.1455,0.2153,0.2823,0.1409,0.0542,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0.1045,0.1455,0.2153,0.2823,0.1409,0.0542,0.0064,0,0,0,0,0,0,0,0
2016,7,"TWL.C",2,0,11,64,20,0,0,0,0,0,0,0,0,0.0065,0.0065,0.0065,0.043,0.0823,0.0561,0.1105,0.2808,0.1584,0.1818,0.044,0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0.0065,0.0065,0.043,0.0823,0.0561,0.1105,0.2808,0.1584,0.1818,0.044,0.0235,0,0,0,0,0,0,0,0
2017,7,"TWL.C",2,0,13,169,36,0,0,0,0,0,0.0381,0,8e-04,0.0525,0.0806,0.0224,0.0873,4e-04,1e-04,0.1077,0.1899,0.1097,0.1536,0.1497,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381,0,8e-04,0.0525,0.0806,0.0224,0.0873,4e-04,1e-04,0.1077,0.1899,0.1097,0.1536,0.1497,0.0072,0,0,0,0,0,0,0,0
2018,7,"TWL.C",2,0,17,212,46,0,0,0,0,0,0,0,1e-04,7e-04,0.0183,0.0321,0.0503,0.0723,0.0227,0.0882,0.2041,0.2477,0.1896,0.0577,0.0027,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,7e-04,0.0183,0.0321,0.0503,0.0723,0.0227,0.0882,0.2041,0.2477,0.1896,0.0577,0.0027,0.0136,0,0,0,0,0,0,0
2019,7,"TWL.C",2,0,15,226,46,0,0,0,0,0,0,0,0.0022,0.0022,0,0.008,0.0064,0.0392,0.0696,0.1803,0.2316,0.2407,0.1047,0.0799,0.0314,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0.0022,0,0.008,0.0064,0.0392,0.0696,0.1803,0.2316,0.2407,0.1047,0.0799,0.0314,0.004,0,0,0,0,0,0,0
2020,7,"TWL.C",2,0,6,78,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0152,0.085,0.1517,0.3727,0.3536,0.0137,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152,0.085,0.1517,0.3727,0.3536,0.0137,0.0082,0,0,0,0,0,0,0,0,0
2021,7,"TWL.C",2,0,14,200,42,0,0,0,0,0,0,0,0,9e-04,0,0.004,0.006,0.0324,0.0687,0.1093,0.2015,0.3825,0.1195,0.0511,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-04,0,0.004,0.006,0.0324,0.0687,0.1093,0.2015,0.3825,0.1195,0.0511,0.024,0,0,0,0,0,0,0,0
2022,7,"TWL.C",2,0,25,184,50,0,0,0,0,0,0,0,0,0,3e-04,6e-04,0.0423,0.0629,0.1897,0.2495,0.1688,0.1324,0.1315,0.0143,0.0075,0,0,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-04,6e-04,0.0423,0.0629,0.1897,0.2495,0.1688,0.1324,0.1315,0.0143,0.0075,0,0,3e-04,0,0,0,0,0
1973,7,"TWL.O",2,0,1,33,6,0,0,0,0,0,0,0,0,0,0,0,0.0606,0.0606,0.0909,0.0909,0.0303,0.0303,0.1212,0.0303,0.2121,0.1818,0.0606,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606,0.0606,0.0909,0.0909,0.0303,0.0303,0.1212,0.0303,0.2121,0.1818,0.0606,0.0303,0,0,0,0,0
1974,7,"TWL.O",2,0,4,212,28,0,0,0,0,0,0,0,0,0,0,0.0064,9e-04,9e-04,0.0122,0.0163,0.0081,0.0771,0.153,0.3287,0.2044,0.1415,0.0305,0.0136,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,9e-04,9e-04,0.0122,0.0163,0.0081,0.0771,0.153,0.3287,0.2044,0.1415,0.0305,0.0136,0.0064,0,0,0,0
1976,7,"TWL.O",2,0,2,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428,0.0728,0.1711,0.2624,0.1341,0.1399,0.0913,0.0671,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428,0.0728,0.1711,0.2624,0.1341,0.1399,0.0913,0.0671,0.0185,0,0,0,0,0,0
1977,7,"TWL.O",2,0,8,460,56,0,0,0,0,0,0,0,0,0.0031,0.0031,0.0033,0.0084,0.0069,0.0129,0.0314,0.0531,0.1054,0.2232,0.2532,0.2045,0.0564,0.0304,0.0019,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0.0031,0.0033,0.0084,0.0069,0.0129,0.0314,0.0531,0.1054,0.2232,0.2532,0.2045,0.0564,0.0304,0.0019,0.0028,0,0,0,0
1978,7,"TWL.O",2,0,7,376,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0102,0.0234,0.1005,0.164,0.1882,0.2627,0.164,0.0721,0.0085,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0102,0.0234,0.1005,0.164,0.1882,0.2627,0.164,0.0721,0.0085,0.003,0,0,0,0
1979,7,"TWL.O",2,0,6,363,42,0,0,0,0,0,0,0,0,0,0,0.0084,0.0171,0.027,0.0605,0.0744,0.1043,0.0986,0.1751,0.1986,0.1542,0.0475,0.028,0.001,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0171,0.027,0.0605,0.0744,0.1043,0.0986,0.1751,0.1986,0.1542,0.0475,0.028,0.001,0.0053,0,0,0,0
1980,7,"TWL.O",2,0,20,563,98,0,0,0,0,0,0,0,0,0,0,0.0031,0,4e-04,0.001,0.0128,0.0327,0.0627,0.131,0.2861,0.2786,0.1382,0.0405,0.0069,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,4e-04,0.001,0.0128,0.0327,0.0627,0.131,0.2861,0.2786,0.1382,0.0405,0.0069,0.0061,0,0,0,0
1981,7,"TWL.O",2,0,7,377,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086,0.021,0.0529,0.0936,0.0996,0.3261,0.2093,0.1298,0.0568,0.0019,0,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086,0.021,0.0529,0.0936,0.0996,0.3261,0.2093,0.1298,0.0568,0.0019,0,4e-04,0,0,0
1982,7,"TWL.O",2,0,20,813,132,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0028,0.0175,0.0355,0.1052,0.1183,0.2469,0.2978,0.1348,0.0394,0,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0028,0.0175,0.0355,0.1052,0.1183,0.2469,0.2978,0.1348,0.0394,0,4e-04,0,0,0,0
1983,7,"TWL.O",2,0,30,1703,212,0,0,0,0,7e-04,0,0,0,0,2e-04,0.0014,0.0038,0.0113,0.0125,0.0366,0.0876,0.1013,0.1302,0.2046,0.2138,0.157,0.0342,0.0047,0,0,0,0,0,0,0,0,0,7e-04,0,0,0,0,2e-04,0.0014,0.0038,0.0113,0.0125,0.0366,0.0876,0.1013,0.1302,0.2046,0.2138,0.157,0.0342,0.0047,0,0,0,0,0
1984,7,"TWL.O",2,0,21,1238,148,0,0,0,0,0,0,0,5e-04,0,0,5e-04,0.0015,0.0044,0.0132,0.0321,0.0585,0.1218,0.1665,0.227,0.2384,0.11,0.0224,0.0016,0.0016,0,0,0,0,0,0,0,0,0,0,0,5e-04,0,0,5e-04,0.0015,0.0044,0.0132,0.0321,0.0585,0.1218,0.1665,0.227,0.2384,0.11,0.0224,0.0016,0.0016,0,0,0,0
1985,7,"TWL.O",2,0,29,1063,176,0,0,0,0,0,0,0,0,0,0,0.0015,0.0031,0.0041,0.0138,0.0481,0.0702,0.1202,0.1945,0.1928,0.1721,0.1279,0.0432,0.0078,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0031,0.0041,0.0138,0.0481,0.0702,0.1202,0.1945,0.1928,0.1721,0.1279,0.0432,0.0078,8e-04,0,0,0,0
1986,7,"TWL.O",2,0,16,853,113,0,0,0,0,0,0,0,0,0,0.0028,0.0066,0.0069,0.0184,0.0298,0.0716,0.1117,0.1394,0.1304,0.1897,0.1536,0.0995,0.0248,0.013,0.0014,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0066,0.0069,0.0184,0.0298,0.0716,0.1117,0.1394,0.1304,0.1897,0.1536,0.0995,0.0248,0.013,0.0014,3e-04,0,0,0
1987,7,"TWL.O",2,0,35,960,167,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0.0077,0.0336,0.0855,0.1534,0.2082,0.2083,0.1474,0.0969,0.046,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0.0077,0.0336,0.0855,0.1534,0.2082,0.2083,0.1474,0.0969,0.046,0.0023,0,0,0,0,0
1988,7,"TWL.O",2,0,23,607,107,0,0,0,0,0,0,0,0,0,0,0.0024,0.0032,0.0138,0.0274,0.0375,0.1075,0.1629,0.1871,0.2147,0.1324,0.0754,0.0322,0.0026,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.0032,0.0138,0.0274,0.0375,0.1075,0.1629,0.1871,0.2147,0.1324,0.0754,0.0322,0.0026,8e-04,0,0,0,0
1989,7,"TWL.O",2,0,23,601,106,0,0,0,0,0,0,0,0,0,0,0,0.0029,0.0015,0.0193,0.0313,0.0808,0.1309,0.1778,0.203,0.162,0.1314,0.0477,0.0088,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0.0015,0.0193,0.0313,0.0808,0.1309,0.1778,0.203,0.162,0.1314,0.0477,0.0088,0.0027,0,0,0,0
1990,7,"TWL.O",2,0,22,584,103,0,0,0,0,0,0,0,0,0,0,0,7e-04,0.0039,0.009,0.0344,0.0777,0.1486,0.2403,0.2543,0.1326,0.0639,0.0281,0.0043,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,0.0039,0.009,0.0344,0.0777,0.1486,0.2403,0.2543,0.1326,0.0639,0.0281,0.0043,0,0.0022,0,0,0
1991,7,"TWL.O",2,0,22,462,86,0,0,0,0,0,0,0,0.001,0.001,0.003,0.003,0.0096,0.0229,0.0256,0.0623,0.0884,0.1704,0.183,0.1787,0.1193,0.1107,0.0162,0.004,8e-04,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,0.003,0.0096,0.0229,0.0256,0.0623,0.0884,0.1704,0.183,0.1787,0.1193,0.1107,0.0162,0.004,8e-04,0,0,0,0
1992,7,"TWL.O",2,0,34,767,140,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0116,0.0304,0.0651,0.0952,0.1429,0.1942,0.1809,0.1489,0.0951,0.0219,0.0114,9e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0116,0.0304,0.0651,0.0952,0.1429,0.1942,0.1809,0.1489,0.0951,0.0219,0.0114,9e-04,0,0,0,0
1993,7,"TWL.O",2,0,22,559,99,0,0,0,0,0,0,0,0,0,0,0,5e-04,0.0076,0.0357,0.0677,0.1187,0.1885,0.1835,0.1785,0.1287,0.0634,0.0197,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,0.0076,0.0357,0.0677,0.1187,0.1885,0.1835,0.1785,0.1287,0.0634,0.0197,0.0077,0,0,0,0,0
1994,7,"TWL.O",2,0,15,430,74,0,0,0,0,0,0,0,0,0,5e-04,0.0015,0.0031,0.0045,0.0555,0.0779,0.1736,0.1831,0.1648,0.1628,0.0835,0.0531,0.0314,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,0.0015,0.0031,0.0045,0.0555,0.0779,0.1736,0.1831,0.1648,0.1628,0.0835,0.0531,0.0314,0.0047,0,0,0,0,0
1995,7,"TWL.O",2,0,15,468,80,0,0,0,0,0,0,0,0,8e-04,0.0012,0.0254,0.0323,0.0847,0.0982,0.153,0.1383,0.1878,0.1237,0.0747,0.0485,0.0224,0.0073,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0012,0.0254,0.0323,0.0847,0.0982,0.153,0.1383,0.1878,0.1237,0.0747,0.0485,0.0224,0.0073,0.0016,0,0,0,0,0
1996,7,"TWL.O",2,0,19,603,102,0,0,0,0,0,0,3e-04,3e-04,0,7e-04,0.0041,0.0245,0.0486,0.1146,0.129,0.1278,0.1206,0.1018,0.1258,0.1203,0.0531,0.0233,0.0012,0.004,0,0,0,0,0,0,0,0,0,0,3e-04,3e-04,0,7e-04,0.0041,0.0245,0.0486,0.1146,0.129,0.1278,0.1206,0.1018,0.1258,0.1203,0.0531,0.0233,0.0012,0.004,0,0,0,0
1997,7,"TWL.O",2,0,28,916,154,0,0,0,0,0,0,0,4e-04,0,9e-04,0.0019,0.0074,0.0275,0.0688,0.1354,0.181,0.204,0.1691,0.1156,0.0545,0.0206,0.0073,0.0053,1e-04,3e-04,0,0,0,0,0,0,0,0,0,0,4e-04,0,9e-04,0.0019,0.0074,0.0275,0.0688,0.1354,0.181,0.204,0.1691,0.1156,0.0545,0.0206,0.0073,0.0053,1e-04,3e-04,0,0,0
1998,7,"TWL.O",2,0,28,857,146,0,0,0,0,0,0,0,6e-04,0,0,0.005,0.008,0.0507,0.0788,0.1126,0.1772,0.1701,0.163,0.1182,0.079,0.0227,0.013,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0,0,0.005,0.008,0.0507,0.0788,0.1126,0.1772,0.1701,0.163,0.1182,0.079,0.0227,0.013,0.0011,0,0,0,0,0
1999,7,"TWL.O",2,0,28,776,135,0,0,0,0,0,3e-04,7e-04,3e-04,0.0012,0,0.005,0.0111,0.0644,0.0906,0.1262,0.1559,0.1748,0.1656,0.1156,0.038,0.037,0.012,0.0013,0,0,0,0,0,0,0,0,0,0,3e-04,7e-04,3e-04,0.0012,0,0.005,0.0111,0.0644,0.0906,0.1262,0.1559,0.1748,0.1656,0.1156,0.038,0.037,0.012,0.0013,0,0,0,0,0
2000,7,"TWL.O",2,0,16,271,53,0,0,0,0,0,0,0,0,0,0,0.0577,0.0799,0.1309,0.1154,0.115,0.1709,0.1522,0.0902,0.0525,0.0286,0.0026,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577,0.0799,0.1309,0.1154,0.115,0.1709,0.1522,0.0902,0.0525,0.0286,0.0026,0.0039,0,0,0,0,0,0
2001,7,"TWL.O",2,0,31,482,98,0,0,0,0,0,0,0,0,0,0.0029,0.0088,0.0356,0.0676,0.1359,0.148,0.1946,0.1509,0.1149,0.073,0.0381,0.0198,0.0085,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0.0088,0.0356,0.0676,0.1359,0.148,0.1946,0.1509,0.1149,0.073,0.0381,0.0198,0.0085,0.0015,0,0,0,0,0
2002,7,"TWL.O",2,0,53,577,133,0,0,0,0,0,0,0,0,0,0.0102,0.0107,0.0375,0.1074,0.1385,0.1327,0.1476,0.1794,0.1043,0.0697,0.0373,0.0065,0.0163,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102,0.0107,0.0375,0.1074,0.1385,0.1327,0.1476,0.1794,0.1043,0.0697,0.0373,0.0065,0.0163,0.0018,0,0,0,0,0
2003,7,"TWL.O",2,0,25,131,43,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0587,0.1313,0.1067,0.1972,0.2008,0.1694,0.0934,0.0288,0,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0587,0.1313,0.1067,0.1972,0.2008,0.1694,0.0934,0.0288,0,0.0067,0,0,0,0,0,0
2004,7,"TWL.O",2,0,35,176,59,0,0,0,0,0,0,0,0,0,0.0028,0.0079,0.0237,0.0338,0.113,0.0952,0.1437,0.1456,0.1651,0.0906,0.0916,0.0416,0.0092,0.0362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0079,0.0237,0.0338,0.113,0.0952,0.1437,0.1456,0.1651,0.0906,0.0916,0.0416,0.0092,0.0362,0,0,0,0,0
2005,7,"TWL.O",2,0,34,185,60,0,0,0,0,0,0,0,0,0,0,0.0041,0.0041,0.0041,0.0187,0.0638,0.1368,0.311,0.2188,0.1558,0.0569,0.0189,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0.0041,0.0041,0.0187,0.0638,0.1368,0.311,0.2188,0.1558,0.0569,0.0189,0,0.007,0,0,0,0,0
2006,7,"TWL.O",2,0,45,192,71,0,0,0,0,0,0,0.0044,0,0,0.0044,0.0044,0.0088,0.0362,0.0695,0.0692,0.1422,0.1662,0.1977,0.1749,0.0742,0.0203,0.0186,0.0044,0.0045,0,0,0,0,0,0,0,0,0,0,0.0044,0,0,0.0044,0.0044,0.0088,0.0362,0.0695,0.0692,0.1422,0.1662,0.1977,0.1749,0.0742,0.0203,0.0186,0.0044,0.0045,0,0,0,0
2007,7,"TWL.O",2,0,25,42,31,0,0,0,0,0,0,0,0,0,0,0.0233,0,0.0481,0.0478,0.1204,0.0942,0.0931,0.1684,0.2392,0.0943,0.048,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233,0,0.0481,0.0478,0.1204,0.0942,0.0931,0.1684,0.2392,0.0943,0.048,0.0233,0,0,0,0,0,0
2008,7,"TWL.O",2,0,37,96,50,0,0,0,0,0,0,0,0,0.0392,0.0716,0.0716,0.0391,0.0331,0.0392,0.0554,0.1402,0.0873,0.236,0.0733,0.0574,0.0418,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392,0.0716,0.0716,0.0391,0.0331,0.0392,0.0554,0.1402,0.0873,0.236,0.0733,0.0574,0.0418,0.0148,0,0,0,0,0,0
2009,7,"TWL.O",2,0,61,251,96,0,0,0,0,0,0,0,0,0.0064,0.0064,0.0132,0.072,0.0557,0.0503,0.0527,0.0998,0.1299,0.1743,0.1481,0.1317,0.0375,0.0154,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.0064,0.0132,0.072,0.0557,0.0503,0.0527,0.0998,0.1299,0.1743,0.1481,0.1317,0.0375,0.0154,0.0064,0,0,0,0,0
2010,7,"TWL.O",2,0,26,192,52,0,0,0,0,0,0,0,0,0,0,0.0344,0.0831,0.0484,0.0462,0.0432,0.0963,0.209,0.1578,0.1697,0.0959,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344,0.0831,0.0484,0.0462,0.0432,0.0963,0.209,0.1578,0.1697,0.0959,0.016,0,0,0,0,0,0,0
2011,7,"TWL.O",2,0,35,182,60,0,0,0,0,0,0,0,0.0031,0.0061,0.0289,0.0258,0.0576,0.1074,0.15,0.1366,0.231,0.0979,0.0936,0.0379,0.0031,0.0031,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0.0061,0.0289,0.0258,0.0576,0.1074,0.15,0.1366,0.231,0.0979,0.0936,0.0379,0.0031,0.0031,0.0179,0,0,0,0,0,0
2012,7,"TWL.O",2,0,50,251,85,0,0,0,0,0.0027,0,0,0.0054,0.0027,0.0027,0.0239,0.0583,0.0775,0.0669,0.1889,0.1568,0.1244,0.1254,0.0818,0.0457,0.0224,0.0026,0.0121,0,0,0,0,0,0,0,0,0,0.0027,0,0,0.0054,0.0027,0.0027,0.0239,0.0583,0.0775,0.0669,0.1889,0.1568,0.1244,0.1254,0.0818,0.0457,0.0224,0.0026,0.0121,0,0,0,0,0
